"Order ID","Order Date","Customer ID","Product ID",Sales,Quantity,Profit
CA-2015-132486,10/23/2015,JF-15355,FUR-CH-10001854,842.352,3,42.1176
US-2016-163881,11/24/2016,SP-20860,FUR-CH-10001394,1684.752,6,210.594
CA-2015-167010,4/5/2015,VT-21700,OFF-ST-10003816,563.808,4,21.1428
CA-2015-118955,6/16/2015,LS-17230,FUR-CH-10001708,197.372,2,-25.3764
US-2016-143448,12/10/2016,MH-17455,FUR-CH-10003379,1424.9,5,356.225
US-2016-142685,6/23/2016,MG-17695,OFF-SU-10000157,835.17,7,16.7034
CA-2015-105627,3/8/2015,DK-12895,FUR-CH-10002084,860.93,7,189.4046
CA-2016-145730,3/3/2016,CC-12220,FUR-TA-10004915,637.896,3,-127.5792
US-2016-108777,12/12/2016,JM-15655,TEC-AC-10002567,383.952,6,76.7904
US-2015-166520,7/16/2015,KE-16420,TEC-AC-10001990,599.9,10,191.968
CA-2014-122931,9/29/2014,SM-20950,OFF-ST-10004459,1801.632,6,-337.806
CA-2014-163034,11/24/2014,DK-12985,OFF-ST-10000046,646.2,5,-8.0775
CA-2015-156104,12/6/2015,NP-18685,TEC-CO-10002095,999.98,2,449.991
US-2015-164308,9/24/2015,SC-20680,TEC-PH-10004120,821.94,6,213.7044
US-2014-156559,8/19/2014,LH-16900,FUR-BO-10000711,638.82,9,172.4814
CA-2015-102491,8/24/2015,KW-16435,TEC-MA-10000864,3080,7,1416.8
CA-2014-116904,9/23/2014,SC-20095,OFF-BI-10001120,9449.95,5,4630.4755
CA-2015-153416,11/24/2015,TS-21340,OFF-ST-10000060,454.86,7,54.5832
CA-2014-127299,9/19/2014,JL-15835,TEC-MA-10001127,2624.985,3,-944.9946
CA-2017-105914,10/2/2017,PV-18985,OFF-ST-10003716,1575.14,7,204.7682
CA-2017-166709,11/17/2017,HL-15040,TEC-CO-10004722,10499.97,3,5039.9856
CA-2015-143105,12/10/2015,MA-17560,TEC-CO-10002095,799.984,2,249.995
CA-2014-145387,10/31/2014,AM-10705,FUR-CH-10002320,1604.9,5,481.47
CA-2017-149881,4/1/2017,NC-18535,TEC-MA-10000418,4799.984,2,359.9988
CA-2017-117702,11/28/2017,LS-16975,FUR-FU-10000576,1049.2,5,272.792
CA-2016-157336,12/1/2016,SJ-20500,FUR-CH-10004997,751.92,4,150.384
US-2016-131611,11/5/2016,EP-13915,FUR-BO-10000780,956.6648,7,-225.0976
US-2016-107440,4/16/2016,BS-11365,TEC-MA-10001047,9099.93,7,2365.9818
CA-2017-102407,12/9/2017,AT-10435,FUR-TA-10003748,896.328,9,22.4082
CA-2017-129021,8/23/2017,PO-18850,TEC-PH-10001459,4367.896,13,327.5922
CA-2014-162278,10/26/2014,AH-10585,TEC-PH-10000526,383.96,5,38.396
CA-2015-115945,6/25/2015,AB-10165,OFF-ST-10001963,304.23,3,9.1269
CA-2016-120355,9/18/2016,MM-17260,FUR-CH-10001394,631.782,2,140.396
CA-2017-169894,11/24/2017,MV-17485,OFF-ST-10000060,415.872,8,-41.5872
CA-2015-155600,12/4/2015,RO-19780,OFF-BI-10000545,1598.058,7,-1065.372
CA-2017-162565,12/11/2017,RR-19315,FUR-CH-10003973,520.464,2,-14.8704
CA-2017-111332,5/20/2017,NC-18340,OFF-ST-10003816,704.76,4,162.0948
CA-2014-166954,4/25/2014,BT-11305,FUR-CH-10003973,1487.04,5,148.704
CA-2017-111556,11/20/2017,CD-11920,TEC-PH-10001459,1259.97,3,327.5922
CA-2016-131737,3/17/2016,GZ-14470,FUR-FU-10004306,971.5,5,252.59
CA-2016-100041,11/20/2016,BF-10975,OFF-PA-10000418,314.55,3,150.984
CA-2017-132339,8/19/2017,JB-15400,OFF-BI-10003925,387.99,1,182.3553
CA-2017-159464,5/18/2017,TB-21355,FUR-BO-10003546,302.94,3,75.735
CA-2016-168893,11/3/2016,AP-10915,FUR-TA-10003392,842.94,3,160.1586
US-2016-111290,7/22/2016,DK-13375,OFF-ST-10001932,965.85,5,135.219
CA-2017-168641,11/24/2017,KA-16525,FUR-BO-10000780,321.568,2,-16.0784
CA-2017-130211,10/22/2017,BD-11620,OFF-ST-10000129,333.09,3,23.3163
CA-2017-112753,6/18/2017,CC-12670,FUR-BO-10004015,917.9235,9,75.5937
CA-2017-155075,12/2/2017,GW-14605,OFF-BI-10003650,631.176,4,-462.8624
CA-2017-107167,6/10/2017,ND-18460,OFF-ST-10003805,1347.52,8,84.22
CA-2016-118759,11/14/2016,MB-17305,FUR-CH-10002335,408.006,2,72.5344
CA-2017-126662,7/17/2017,AB-10255,TEC-CO-10004202,479.984,2,89.997
CA-2015-110947,6/9/2015,AG-10765,OFF-BI-10001670,113.1,3,56.55
US-2017-163790,11/2/2017,NL-18310,OFF-BI-10003718,590.352,6,206.6232
CA-2016-129868,12/26/2016,MC-18130,FUR-TA-10003473,902.712,3,33.8517
CA-2017-145219,12/24/2017,RM-19675,TEC-CO-10001449,2879.952,6,1007.9832
CA-2016-102162,9/11/2016,JF-15565,TEC-CO-10001943,1599.92,8,751.9624
CA-2017-130141,10/22/2017,HA-14905,FUR-CH-10000749,579.136,4,-28.9568
CA-2015-147501,8/2/2015,Co-12640,TEC-MA-10001972,558.4,2,41.88
CA-2016-139556,4/26/2016,DB-13360,FUR-CH-10004983,434.646,3,62.7822
CA-2015-112130,5/3/2015,SV-20785,FUR-CH-10002965,844.116,6,-36.1764
CA-2016-127698,12/1/2016,MV-18190,TEC-PH-10003811,863.928,9,86.3928
CA-2016-159912,8/29/2016,GB-14530,FUR-TA-10004152,241.92,4,-56.448
CA-2017-138149,6/29/2017,WB-21850,OFF-BI-10003091,895.92,5,302.373
US-2015-122910,5/12/2015,LT-16765,TEC-PH-10000441,201.584,2,20.1584
CA-2014-119151,11/25/2014,MP-18175,OFF-ST-10003470,1117.92,4,55.896
CA-2016-120530,4/7/2016,Dl-13600,FUR-CH-10000454,658.746,3,146.388
CA-2015-105725,2/18/2015,GT-14755,OFF-LA-10003510,61.06,2,28.0876
CA-2017-168123,3/5/2017,JD-16060,OFF-ST-10000877,221.16,4,57.5016
CA-2015-151589,12/27/2015,RE-19450,TEC-PH-10004345,239.9,2,71.97
CA-2016-121370,11/14/2016,EB-14110,TEC-CO-10004115,1199.976,4,179.9964
CA-2014-107818,9/8/2014,MC-17275,FUR-CH-10000454,975.92,5,121.99
CA-2015-137526,1/13/2015,PB-19150,FUR-FU-10004845,464.85,9,92.97
CA-2017-122490,11/13/2017,TT-21070,FUR-CH-10001215,2404.704,6,150.294
CA-2017-143567,11/2/2017,TB-21175,TEC-AC-10004145,2249.91,9,517.4793
CA-2016-163167,11/28/2016,RF-19345,OFF-ST-10003805,1263.3,6,315.825
CA-2017-120936,12/17/2017,CA-12310,OFF-ST-10001526,481.32,4,125.1432
US-2014-161613,12/1/2014,MC-17605,FUR-CH-10003746,674.058,3,-19.2588
CA-2016-160304,1/2/2016,BM-11575,TEC-PH-10000455,231.98,2,67.2742
CA-2014-157147,1/13/2014,BD-11605,OFF-ST-10000078,1325.85,5,238.653
CA-2015-142202,9/18/2015,JR-16210,TEC-AC-10003198,717.12,9,152.388
CA-2016-149279,4/24/2016,CL-12700,FUR-CH-10004287,1325.76,6,149.148
US-2017-122714,12/7/2017,HG-14965,OFF-BI-10001120,1889.99,5,-2929.4845
CA-2017-155824,3/10/2017,KS-16300,OFF-AP-10000390,48.784,1,3.6588
CA-2015-158659,11/10/2015,SC-20695,OFF-ST-10003306,714.3,5,207.147
CA-2015-169796,11/9/2015,Dp-13240,TEC-MA-10000045,2321.9,2,1114.512
CA-2015-102876,9/7/2015,LR-17035,TEC-PH-10002680,791.964,6,-131.994
CA-2014-153850,11/24/2014,TH-21100,TEC-PH-10002584,1502.376,4,-250.396
CA-2016-133795,12/18/2016,JE-15475,TEC-AC-10003832,772.47,3,146.7693
CA-2015-103954,8/9/2015,HR-14770,FUR-BO-10004690,687.4,5,48.118
US-2014-104759,3/31/2014,DD-13570,TEC-AC-10004901,79.984,2,13.9972
CA-2015-141243,1/3/2015,AH-10465,FUR-BO-10003272,1352.3976,9,-437.5404
CA-2017-142090,11/30/2017,SC-20380,FUR-TA-10001889,1781.682,7,-653.2834
US-2014-140452,12/6/2014,BK-11260,FUR-TA-10004086,214.95,5,-120.372
CA-2015-127173,9/26/2015,GM-14500,TEC-MA-10002859,629.93,7,296.0671
CA-2014-160766,9/14/2014,DM-13015,TEC-MA-10003979,2799.96,4,1371.9804
CA-2016-111213,4/1/2016,FP-14320,FUR-CH-10000454,1317.492,6,292.776
CA-2017-128734,12/24/2017,JL-15175,FUR-CH-10001394,842.376,3,105.297
CA-2017-163006,6/30/2017,GH-14410,TEC-PH-10002584,1001.584,2,125.198
CA-2014-111192,7/30/2014,TS-21430,FUR-BO-10002916,1367.84,8,259.8896
CA-2016-122903,5/27/2016,LA-16780,FUR-CH-10002024,3504.9,5,700.98
CA-2015-134719,10/10/2015,JD-15790,OFF-ST-10004459,1801.632,6,-337.806
US-2015-154389,11/27/2015,EH-14125,TEC-PH-10002789,748.752,8,-162.2296
CA-2015-115567,9/13/2015,ZC-21910,FUR-CH-10000015,1516.2,7,394.212
CA-2016-103982,3/3/2016,AA-10315,OFF-SU-10000151,3930.072,3,-786.0144
CA-2014-115084,10/18/2014,LS-17200,FUR-CH-10004626,605.34,6,145.2816
US-2016-169369,12/12/2016,EC-14050,TEC-AC-10001314,249.95,5,19.996
CA-2014-146283,9/8/2014,KT-16465,FUR-CH-10004287,966.7,5,-13.81
CA-2017-108791,7/27/2017,TM-21490,TEC-PH-10002660,543.92,8,135.98
CA-2016-113831,5/30/2016,AH-10690,FUR-TA-10002645,2275.5,10,386.835
CA-2017-131254,11/19/2017,NC-18415,OFF-BI-10003527,1525.188,6,-2287.782
CA-2015-146486,11/9/2015,DV-13465,TEC-AC-10002637,899.95,5,53.997
US-2014-168501,11/21/2014,JK-15325,TEC-PH-10004922,267.96,5,16.7475
CA-2016-136021,8/14/2016,JM-15580,TEC-MA-10000423,105.552,6,35.6238
US-2014-123183,11/19/2014,GR-14560,FUR-BO-10000362,1025.88,6,235.9524
CA-2016-117681,4/9/2016,HF-14995,FUR-BO-10001798,556.665,5,6.549
CA-2017-132262,9/21/2017,ML-18265,TEC-AC-10000303,79.98,2,26.3934
CA-2016-153598,12/3/2016,NM-18520,TEC-AC-10003870,1649.95,5,659.98
CA-2016-167115,4/4/2016,EH-14185,OFF-BI-10004600,588.784,2,183.995
CA-2014-105249,11/28/2014,DH-13675,FUR-BO-10000330,411.332,4,-4.8392
US-2016-138408,11/18/2016,KC-16255,TEC-AC-10003870,1319.96,4,527.984
CA-2017-117667,12/4/2017,MS-17980,TEC-AC-10000580,255.968,4,-28.7964
CA-2017-160885,12/2/2017,JK-16090,TEC-PH-10001795,2479.96,4,743.988
CA-2017-133263,3/31/2017,JE-15610,TEC-CO-10001449,2999.95,5,1439.976
CA-2017-157966,3/13/2017,SU-20665,TEC-CO-10001449,959.984,2,335.9944
CA-2016-136686,12/12/2016,RF-19840,FUR-FU-10004864,383.64,6,122.7648
CA-2017-105333,11/30/2017,VP-21730,TEC-PH-10001468,546.06,3,163.818
CA-2016-158001,8/23/2016,JP-15460,OFF-AP-10002118,1040.8,5,281.016
CA-2014-126683,9/29/2014,PP-18955,FUR-TA-10002958,2348.82,9,399.2994
CA-2014-154893,12/21/2014,GM-14440,FUR-CH-10004287,1325.76,6,149.148
CA-2017-142342,7/17/2017,AJ-10795,FUR-BO-10002613,1194.165,5,210.735
CA-2016-145261,12/18/2016,AH-10120,FUR-TA-10002530,377.45,5,-264.215
CA-2014-164315,4/2/2014,RD-19585,TEC-PH-10001128,1049.93,7,293.9804
US-2015-160857,5/8/2015,NW-18400,TEC-CO-10004115,2799.944,7,1014.9797
CA-2014-103191,9/22/2014,VG-21805,OFF-ST-10002574,331.536,3,-82.884
CA-2015-103933,9/25/2015,DR-12880,TEC-AC-10004171,899.91,9,395.9604
CA-2017-117324,12/8/2017,JP-15520,OFF-AP-10003590,1089.75,3,305.13
CA-2016-118514,2/3/2016,LC-17050,FUR-CH-10000015,866.4,4,225.264
CA-2014-163748,10/14/2014,HG-15025,TEC-CO-10002095,1999.96,5,624.9875
CA-2015-119634,8/11/2015,BW-11065,FUR-FU-10004270,46.152,3,12.1149
US-2016-111528,12/30/2016,JP-16135,OFF-ST-10001526,481.32,4,125.1432
CA-2015-103835,9/24/2015,SC-20440,OFF-AP-10002651,1158.12,4,335.8548
CA-2015-158939,11/26/2015,EA-14035,TEC-CO-10002313,599.99,1,233.9961
CA-2016-142398,4/12/2016,BP-11290,FUR-CH-10001545,638.288,7,-31.9144
CA-2017-115070,4/10/2017,MG-18205,FUR-FU-10003829,12.32,5,1.848
CA-2014-124856,9/29/2014,LD-17005,OFF-ST-10002615,1395.54,9,362.8404
CA-2014-124730,11/26/2014,LS-17245,TEC-PH-10002170,279.96,4,78.3888
CA-2017-117632,5/12/2017,CS-12175,FUR-TA-10001520,285.48,5,-10.7055
CA-2017-161067,9/3/2017,KB-16405,OFF-PA-10000418,419.4,4,201.312
CA-2015-111206,7/18/2015,RF-19735,TEC-AC-10003095,519.96,4,176.7864
CA-2015-108119,11/1/2015,MS-17530,FUR-TA-10002530,301.96,2,45.294
US-2014-117968,8/5/2014,RS-19420,FUR-CH-10002335,1133.35,5,294.671
CA-2016-152247,11/7/2016,MA-17995,FUR-CH-10001215,1603.136,4,100.196
CA-2016-128223,6/14/2016,EB-13705,FUR-TA-10001771,1293.488,7,80.843
CA-2014-152443,5/21/2014,FG-14260,OFF-BI-10001071,447.86,7,219.4514
CA-2016-136301,3/13/2016,EH-13765,OFF-SU-10000151,4912.59,3,196.5036
US-2015-126977,9/17/2015,PF-19120,FUR-BO-10004834,4228.704,6,158.5764
CA-2017-150420,6/3/2017,GD-14590,TEC-AC-10004975,1099.5,10,362.835
US-2014-118997,4/8/2014,RA-19885,FUR-TA-10001086,1215.92,8,316.1392
CA-2016-151092,8/6/2016,VG-21790,TEC-PH-10001700,211.168,4,18.4772
CA-2017-115105,2/6/2017,BD-11770,FUR-BO-10001811,240.784,1,30.098
CA-2017-116953,4/24/2017,SV-20935,TEC-PH-10004614,552,10,34.5
US-2017-163300,9/15/2017,ES-14020,OFF-BI-10004390,2357.488,7,884.058
CA-2016-162187,12/11/2016,NS-18640,FUR-CH-10003298,458.43,5,-137.529
CA-2015-135580,12/30/2015,CL-12565,TEC-MA-10004002,2548.56,6,286.713
CA-2016-159016,3/10/2016,KF-16285,TEC-PH-10002885,4158.912,8,363.9048
CA-2017-122364,9/24/2017,FA-14230,TEC-PH-10001817,859.2,3,75.18
CA-2016-154662,6/9/2016,BF-11215,FUR-TA-10001771,692.94,3,173.235
CA-2015-111780,12/25/2015,RA-19285,TEC-CO-10004202,1199.96,5,224.9925
CA-2017-166695,5/20/2017,CC-12430,FUR-CH-10000225,518.272,8,-97.176
CA-2017-100111,9/20/2017,SV-20365,FUR-CH-10004086,2888.127,11,609.7157
CA-2016-124590,11/12/2016,SP-20920,FUR-CH-10000454,1537.074,9,0
US-2016-113677,11/13/2016,CM-12655,TEC-PH-10002114,2279.96,4,592.7896
CA-2016-124100,3/31/2016,EH-13990,FUR-CH-10003817,327.996,6,54.666
CA-2014-163447,12/27/2014,TB-21190,FUR-CH-10004477,767.214,14,161.9674
CA-2016-148096,8/16/2016,AO-10810,FUR-TA-10004152,161.28,2,12.096
CA-2014-131247,3/30/2014,GA-14725,FUR-BO-10001337,205.666,2,-12.098
CA-2016-161928,6/27/2016,AC-10660,TEC-PH-10003484,201.584,2,12.599
CA-2014-111871,3/18/2014,EK-13795,FUR-BO-10004218,1198.33,10,70.49
US-2014-106299,8/2/2014,NZ-18565,OFF-ST-10002011,838.38,2,226.3626
CA-2015-158421,9/21/2015,GB-14575,FUR-CH-10000309,1690.04,4,422.51
CA-2016-157259,12/24/2016,JM-15535,FUR-FU-10003192,799.56,9,207.8856
CA-2016-133697,10/20/2016,CM-12445,FUR-CH-10002372,56.686,1,-14.5764
CA-2017-119809,8/18/2017,YS-21880,OFF-BI-10003925,2793.528,9,942.8157
CA-2015-133445,10/5/2015,JF-15490,FUR-CH-10000422,291.168,4,-14.5584
US-2017-142188,9/11/2017,JF-15415,OFF-BI-10004600,1471.96,5,459.9875
CA-2017-141572,5/28/2017,LO-17170,FUR-FU-10001185,247.44,8,101.4504
US-2015-139675,3/13/2015,NF-18595,FUR-CH-10004063,915.136,4,102.9528
CA-2017-143756,12/2/2017,ME-17725,FUR-CH-10001854,701.96,2,168.4704
CA-2014-141313,12/28/2014,AJ-10780,OFF-AP-10002651,1737.18,6,503.7822
CA-2016-163328,11/4/2016,TP-21565,FUR-CH-10000229,650.352,3,-97.5528
CA-2017-120019,2/16/2017,NG-18355,OFF-ST-10001932,579.51,3,81.1314
CA-2017-143112,10/5/2017,TS-21370,TEC-MA-10001047,5199.96,4,1351.9896
CA-2017-161130,11/3/2017,BF-11275,TEC-PH-10002549,361.376,2,27.1032
CA-2017-110443,11/21/2017,CK-12205,TEC-MA-10002073,1039.992,1,103.9992
CA-2017-151981,8/6/2017,GM-14455,TEC-PH-10003601,824.95,5,247.485
CA-2016-143714,5/23/2016,CC-12370,TEC-CO-10004722,8399.976,4,1119.9968
CA-2014-165764,11/3/2014,SH-20395,FUR-TA-10001768,945.036,6,-299.2614
CA-2016-163804,12/2/2016,DB-13270,OFF-ST-10000142,2079.4,5,582.232
CA-2017-140872,6/3/2017,NR-18550,TEC-PH-10000441,503.96,5,50.396
CA-2015-120621,3/21/2015,JW-16075,OFF-AP-10002945,962.08,4,156.338
CA-2015-103135,7/24/2015,SS-20515,TEC-AC-10003289,279.86,14,64.3678
CA-2017-128265,11/17/2017,VW-21775,OFF-ST-10000142,1247.64,3,349.3392
CA-2016-152331,6/26/2016,LD-16855,OFF-AR-10001547,5.304,3,0.4641
CA-2017-138289,1/16/2017,AR-10540,OFF-BI-10004995,5443.96,4,2504.2216
CA-2016-157791,12/23/2016,CA-11965,TEC-CO-10002095,1999.96,4,899.982
CA-2014-128209,11/17/2014,GT-14710,FUR-BO-10002213,4007.84,10,-50.098
CA-2014-113880,3/1/2014,VF-21715,FUR-CH-10000863,634.116,6,-172.1172
CA-2015-166947,6/5/2015,EB-13750,FUR-CH-10004997,1522.638,9,169.182
CA-2014-166086,5/7/2014,CT-11995,FUR-CH-10004675,872.32,4,244.2496
CA-2016-160535,11/25/2016,BP-11050,OFF-ST-10000689,563.4,4,67.608
CA-2017-123085,3/3/2017,EJ-13720,TEC-AC-10000990,1049.44,8,440.7648
US-2017-167402,1/13/2017,CP-12085,OFF-SU-10002881,4164.05,5,83.281
CA-2014-145541,12/14/2014,TB-21400,TEC-MA-10001127,6999.96,4,2239.9872
CA-2016-166275,10/24/2016,SS-20590,TEC-AC-10001838,199.99,1,85.9957
CA-2017-144498,5/6/2017,MB-18085,TEC-PH-10004977,627.168,4,70.5564
CA-2015-109337,11/21/2015,DL-13330,TEC-AC-10000990,393.54,3,165.2868
US-2016-155103,12/2/2016,JF-15190,OFF-BI-10004318,415.176,3,134.9322
CA-2015-156734,6/18/2015,BV-11245,FUR-CH-10002965,643.136,4,56.2744
CA-2017-159156,11/13/2017,KB-16600,TEC-PH-10004389,629.95,5,163.787
CA-2017-124205,9/15/2017,TC-21145,FUR-CH-10003606,512.96,4,143.6288
CA-2016-144764,9/2/2016,RL-19615,TEC-MA-10003230,1362.9,3,-19.47
CA-2017-100615,4/20/2017,SJ-20215,FUR-CH-10002602,317.058,3,-18.1176
US-2016-152373,9/5/2016,PT-19090,OFF-ST-10003479,93.456,3,-17.523
CA-2014-144414,6/17/2014,GH-14425,OFF-BI-10004995,3266.376,3,1061.5722
CA-2016-118689,10/2/2016,TC-20980,TEC-CO-10004722,17499.95,5,8399.976
CA-2017-107517,2/5/2017,FC-14335,OFF-AP-10000275,1640.7,5,459.396
US-2016-100461,1/8/2016,JO-15145,FUR-BO-10002545,1565.88,6,407.1288
US-2017-162670,12/23/2017,MF-18250,TEC-PH-10003601,494.97,3,148.491
US-2016-126452,8/21/2016,SC-20230,FUR-TA-10003569,2887.056,9,180.441
US-2016-121013,9/5/2016,MM-17920,FUR-TA-10003238,1652.94,3,314.0586
CA-2015-137113,12/1/2015,TW-21025,FUR-CH-10001215,2003.92,5,125.245
CA-2015-120677,5/31/2015,BD-11320,FUR-CH-10002320,2567.84,8,770.352
CA-2017-164756,9/18/2017,SS-20140,TEC-PH-10002447,411.98,2,119.4742
US-2015-165512,5/24/2015,VS-21820,FUR-CH-10002880,602.651,7,-163.5767
US-2017-135013,7/24/2017,HR-14830,TEC-CO-10001449,2399.96,5,839.986
CA-2014-124247,12/16/2014,SH-20635,FUR-CH-10001854,1403.92,5,70.196
CA-2015-134257,3/16/2015,MS-17710,OFF-LA-10003930,491.55,5,240.8595
CA-2016-140382,6/23/2016,RD-19900,TEC-PH-10003012,862.344,7,97.0137
CA-2015-139248,7/25/2015,RD-19930,TEC-PH-10004094,623.96,5,38.9975
CA-2015-129917,10/2/2015,HM-14980,TEC-PH-10000369,503.96,5,50.396
CA-2016-157588,7/14/2016,AR-10570,FUR-FU-10004848,51.75,1,15.525
CA-2015-154823,8/21/2015,KN-16390,FUR-CH-10003379,598.458,3,-42.747
CA-2014-124618,5/2/2014,CS-11860,TEC-CO-10004202,479.984,2,89.997
CA-2014-106726,12/6/2014,RS-19765,OFF-ST-10001496,1261.33,7,327.9458
CA-2017-118724,7/21/2017,AR-10825,TEC-PH-10002549,1626.192,9,121.9644
CA-2017-144596,11/6/2017,CD-11980,OFF-PA-10003302,318.96,9,149.9112
CA-2016-144337,8/1/2016,SG-20890,OFF-PA-10000249,19.648,2,6.6312
US-2016-102239,5/5/2016,LW-16990,FUR-TA-10003392,1685.88,6,320.3172
CA-2017-141439,11/26/2017,TT-21460,TEC-PH-10002624,1879.96,4,545.1884
CA-2015-163965,11/20/2015,SS-20875,FUR-BO-10001337,290.352,3,-36.294
US-2017-141558,3/11/2017,MH-17290,TEC-PH-10002555,776.85,5,-181.265
CA-2017-142909,12/22/2017,AG-10330,FUR-TA-10003008,182.55,2,-135.087
US-2017-141677,3/26/2017,HK-14890,TEC-CO-10002313,2399.96,5,569.9905
CA-2017-128853,4/21/2017,JM-15250,FUR-CH-10004218,908.82,9,227.205
CA-2016-120369,10/28/2016,VB-21745,FUR-FU-10003806,756.8,5,75.68
CA-2015-150770,5/3/2015,LC-16870,TEC-AC-10000844,339.96,4,122.3856
CA-2017-127397,2/24/2017,ES-14080,TEC-AC-10003033,1319.8,5,214.4675
CA-2017-118892,8/17/2017,TP-21415,FUR-CH-10002024,4416.174,9,-630.882
CA-2015-158491,6/4/2015,BP-11155,TEC-AC-10003870,989.97,3,395.988
CA-2016-157217,7/19/2016,TC-21535,TEC-AC-10003095,389.97,3,132.5898
CA-2015-162782,2/21/2015,PW-19240,OFF-BI-10003527,2541.98,2,1270.99
CA-2014-158281,9/2/2014,AG-10525,TEC-MA-10002210,559.71,3,-121.2705
CA-2017-100097,11/26/2017,MN-17935,TEC-PH-10002310,979.95,5,264.5865
US-2014-131275,3/18/2014,SC-20050,OFF-ST-10000078,1856.19,7,334.1142
CA-2015-113152,12/25/2015,JK-15625,TEC-AC-10002049,843.9,2,371.316
CA-2017-168389,12/11/2017,DV-13045,FUR-TA-10004289,721.875,6,-420
US-2014-115189,12/30/2014,AR-10345,FUR-TA-10004575,523.764,3,-192.0468
CA-2016-105732,9/13/2016,AG-10270,FUR-FU-10003664,1336.44,14,387.5676
CA-2016-110975,12/25/2016,DB-12970,FUR-CH-10003746,866.646,3,173.3292
CA-2014-141649,9/30/2014,DM-12955,OFF-AP-10003217,795.408,6,59.6556
CA-2017-121125,5/30/2017,MG-17890,TEC-PH-10001619,156.792,1,17.6391
CA-2017-127474,2/3/2017,RD-19810,OFF-PA-10000418,419.4,5,146.79
CA-2017-105669,9/17/2017,SJ-20125,TEC-PH-10002415,1415.76,6,88.485
CA-2015-137974,4/16/2015,LL-16840,FUR-FU-10001468,1196.86,7,119.686
CA-2016-139997,7/1/2016,EM-14140,TEC-CO-10000971,1499.95,5,449.985
US-2015-134558,12/19/2015,PM-19135,TEC-AC-10004145,2249.91,9,517.4793
US-2017-112347,12/2/2017,BS-11380,FUR-CH-10002335,906.68,5,68.001
CA-2014-140396,11/20/2014,KH-16330,TEC-PH-10004447,833.94,6,216.8244
CA-2014-114181,5/10/2014,AF-10885,FUR-BO-10004467,349.965,7,-216.9783
US-2016-104815,9/3/2016,RB-19570,FUR-BO-10003894,198.744,4,0
CA-2016-138597,12/18/2016,PN-18775,FUR-CH-10004997,563.94,3,112.788
CA-2015-123113,11/23/2015,AT-10735,OFF-AP-10000275,2625.12,8,735.0336
CA-2014-163223,3/21/2014,KH-16690,TEC-PH-10000730,3499.93,7,909.9818
CA-2016-158778,9/5/2016,DB-13210,FUR-CH-10000309,887.271,3,-63.3765
CA-2016-101791,5/27/2016,BS-11665,OFF-ST-10001496,1297.368,9,97.3026
US-2017-158526,12/29/2017,KH-16360,FUR-CH-10002602,1207.84,8,314.0384
US-2014-115196,9/9/2014,DL-12925,TEC-MA-10002073,1299.99,2,-571.9956
CA-2015-101889,12/27/2015,DB-13120,FUR-TA-10004154,1548.99,9,-464.697
US-2016-140158,10/4/2016,DR-12940,TEC-CO-10001449,5399.91,9,2591.9568
CA-2014-133592,12/31/2014,KM-16375,TEC-AC-10002049,1687.8,4,742.632
CA-2015-120782,4/28/2015,SD-20485,OFF-BI-10003527,3812.97,3,1906.485
CA-2016-114601,8/26/2016,AA-10480,TEC-AC-10003911,479.97,3,163.1898
CA-2017-100902,11/17/2017,CK-12595,TEC-AC-10003174,431.16,5,107.79
US-2017-118941,8/12/2017,BB-11545,FUR-CH-10002331,1779.9,5,373.779
CA-2017-154088,11/12/2017,LB-16735,OFF-PA-10003651,26.72,5,9.352
CA-2016-108196,11/25/2016,CS-12505,TEC-MA-10000418,4499.985,5,-6599.978
CA-2016-162236,11/4/2016,ER-13855,FUR-TA-10002533,876.3,10,-292.1
US-2017-109316,6/8/2017,MG-17680,FUR-BO-10004834,1497.666,2,140.9568
CA-2016-138478,10/21/2016,DP-13390,OFF-BI-10001120,4535.976,3,1644.2913
CA-2017-152436,12/8/2017,CW-11905,OFF-ST-10000036,592.74,6,160.0398
US-2014-137869,3/28/2014,CV-12295,FUR-TA-10003954,1184.72,4,106.6248
CA-2014-158470,4/19/2014,AG-10390,OFF-PA-10001569,71.28,11,34.2144
CA-2015-125976,9/27/2015,JK-15205,TEC-PH-10002496,1871.88,12,561.564
CA-2016-101672,10/3/2016,DB-12910,FUR-CH-10004063,915.136,4,102.9528
CA-2017-128363,8/13/2017,DC-12850,OFF-BI-10001359,1614.582,6,-1237.8462
CA-2016-149762,12/3/2016,RD-19720,FUR-TA-10004147,268.704,3,6.7176
CA-2017-165323,6/17/2017,SR-20740,TEC-MA-10003673,3404.5,5,1668.205
CA-2015-110891,11/20/2015,PO-19195,FUR-CH-10002880,344.372,4,-93.4724
CA-2017-167549,7/25/2017,EM-14200,FUR-TA-10004767,298.116,6,-4.2588
CA-2017-166093,8/17/2017,RW-19540,OFF-AP-10001058,2518.29,9,654.7554
CA-2015-145814,11/19/2015,KD-16345,TEC-PH-10002200,861.76,4,249.9104
CA-2017-131807,10/5/2017,GG-14650,FUR-CH-10001190,435.168,4,-59.8356
CA-2017-104864,11/18/2017,JS-15685,OFF-AP-10002684,389.056,4,48.632
CA-2014-113383,9/10/2014,SF-20065,FUR-FU-10001986,254.9,5,76.47
US-2017-105998,11/3/2017,CR-12580,FUR-TA-10001095,1673.184,12,20.9148
