"Customer ID",Sales,sales_rank
MP-17965,252,2156
AR-10345,251.964,2158
MP-17470,251.944,2159
GG-14650,251.91,2160
FH-14350,251.91,2160
KM-16375,251.79,2162
SA-20830,251.64,2163
BE-11410,251.64,2163
OT-18730,251.58,2165
GK-14620,251.52,2166
RA-19945,251.006,2167
DK-13225,250.272,2168
JB-15925,250.26,2169
TP-21130,249.95,2170
EC-14050,249.95,2170
DR-12880,249.95,2170
BF-11170,249.75,2173
JE-15610,249.584,2174
LH-16900,249.584,2174
JC-15775,249.584,2174
AP-10720,249.584,2174
BD-11620,248.98,2178
RD-19585,248.85,2179
RA-19285,248.57,2180
JM-15865,248.43,2181
GT-14710,248.08,2182
AH-10030,247.84,2183
MK-18160,247.8,2184
NP-18325,247.8,2184
XP-21865,247.716,2186
LO-17170,247.44,2187
SP-20650,247.188,2188
JG-15115,246.384,2189
BF-11005,246.168,2190
RR-19525,246.168,2190
CA-11965,246.1328,2192
ML-17395,245.98,2193
JS-16030,245.94,2194
MS-17365,245.88,2195
FG-14260,245.88,2195
EB-13750,245.646,2197
FA-14230,244.768,2198
MP-17965,244.768,2198
TB-21055,244.615,2200
LW-16990,244.55,2201
MC-17575,244.55,2201
AH-10120,244.55,2201
DV-13465,244.55,2201
SS-20140,244.55,2201
MB-18085,244.006,2206
AG-10675,244.006,2206
TS-21610,243.992,2208
CB-12025,243.992,2208
JO-15280,243.92,2210
LC-17050,243.92,2210
RR-19525,243.88,2212
FM-14380,243.384,2213
CC-12220,243.16,2214
PK-19075,242.94,2215
DS-13030,242.94,2215
GT-14710,242.94,2215
AA-10480,242.94,2215
BS-11380,242.94,2215
AB-10015,242.94,2215
BN-11515,242.9,2221
DK-12895,242.624,2222
CL-11890,242.48,2223
CS-12355,242.352,2224
CT-11995,242.352,2224
BS-11380,242.352,2224
NF-18385,242.352,2224
DR-12940,242.176,2228
CS-11950,242.136,2229
EH-14005,241.96,2230
NS-18505,241.96,2230
TS-21160,241.96,2230
BD-11725,241.96,2230
GB-14530,241.92,2234
SC-20095,241.568,2235
CC-12100,241.568,2235
NR-18550,241.568,2235
EB-14110,241.568,2235
MH-17440,241.5,2239
MJ-17740,241.44,2240
TS-21205,241.44,2240
ME-17320,241.424,2242
JS-15880,241.332,2243
KD-16270,241.176,2244
PS-18760,241.17,2245
JF-15355,240.784,2246
BD-11770,240.784,2246
AH-10075,240.744,2248
DS-13030,240.37,2249
HF-14995,239.984,2250
BO-11350,239.984,2250
BD-11320,239.984,2250
PP-18955,239.98,2253
SC-20260,239.976,2254
MG-17680,239.976,2254
CV-12295,239.976,2254
CG-12040,239.976,2254
MC-17605,239.976,2254
TS-21205,239.976,2254
FP-14320,239.976,2254
NS-18640,239.97,2261
AM-10360,239.97,2261
ML-17395,239.97,2261
TR-21325,239.97,2261
BT-11305,239.97,2261
ES-14020,239.97,2261
SV-20785,239.97,2261
SC-20725,239.97,2261
EN-13780,239.97,2261
EG-13900,239.96,2270
CS-12250,239.96,2270
MS-17980,239.96,2270
AB-10600,239.952,2273
JF-15415,239.94,2274
CB-12025,239.92,2275
RE-19450,239.9,2276
ON-18715,239.84,2277
TB-21520,239.8,2278
AR-10405,239.7,2279
JK-15730,239.666,2280
MV-18190,239.666,2280
JP-15520,239.5,2282
JL-15835,239.456,2283
MS-17830,239.372,2284
SW-20245,239.358,2285
AH-10585,239.24,2286
GM-14500,239.12,2287
LC-16870,238.896,2288
CS-12175,238.62,2289
ML-17395,238.62,2289
LS-16975,238.56,2291
AC-10615,238,2292
GW-14605,238,2292
RD-19720,238,2292
VP-21760,237.096,2295
SC-20845,237.096,2295
SN-20710,236.88,2297
JL-15235,236.528,2298
NP-18325,236.5,2299
YS-21880,236,2300
LW-16825,235.95,2301
BD-11605,235.944,2302
CS-12490,235.188,2303
SV-20935,235.152,2304
DK-13375,234.95,2305
NF-18385,234.45,2306
CB-12535,234.36,2307
CS-12400,233.86,2308
AF-10870,233.058,2309
QJ-19255,232.96,2310
CS-12355,232.88,2311
PW-19030,232.88,2311
KB-16585,232.55,2313
LW-17215,232.4,2314
BD-11635,232.4,2314
BM-11575,231.98,2316
MP-17965,231.92,2317
SW-20245,231.92,2317
AH-10075,231.72,2319
AM-10705,231.72,2319
CS-12400,230.376,2321
CR-12580,230.376,2321
ES-14080,230.376,2321
KL-16555,230.352,2324
GZ-14470,230.352,2324
AG-10300,230.28,2326
DR-12880,230.28,2326
JF-15490,230.28,2326
MC-17425,230.28,2326
MV-18190,229.94,2330
RL-19615,229.544,2331
SC-20440,229.544,2331
JH-15820,228.92,2333
KM-16375,228.92,2333
GM-14455,227.976,2335
KM-16720,227.976,2335
JD-15790,227.96,2337
GM-14455,227.88,2338
NZ-18565,227.84,2339
SP-20545,227.46,2340
CC-12145,227.36,2341
EH-13765,227.28,2342
MG-17695,227.136,2343
SC-20725,226.56,2344
LR-17035,226.56,2344
RH-19600,226.2,2346
GK-14620,225.576,2347
BS-11665,225.568,2348
HF-14995,225.296,2349
CC-12370,225.296,2349
SW-20455,225.296,2349
SM-20905,224.937,2352
TB-21625,224.75,2353
LM-17065,223.96,2354
AT-10735,223.96,2354
KN-16705,223.92,2356
BT-11530,223.92,2356
MF-18250,223.888,2358
JL-15835,223.58,2359
NG-18430,223.056,2360
AP-10915,223.056,2360
JP-15520,222.666,2362
Dp-13240,222.384,2363
CM-12385,222.384,2363
BF-11170,222.384,2363
JE-15610,222.384,2363
DP-13105,222.352,2367
SW-20350,222.32,2368
AB-10015,221.98,2369
YS-21880,221.96,2370
BM-11650,221.92,2371
CT-11995,221.92,2371
CC-12670,221.55,2373
TS-21370,221.382,2374
JD-16060,221.16,2375
MW-18220,221.16,2375
TS-21370,221.06,2377
RW-19540,221.056,2378
DK-13375,221.024,2379
JM-15865,221.024,2379
ZC-21910,221.024,2379
JG-15310,220.98,2382
JF-15295,220.96,2383
DC-12850,220.776,2384
LT-17110,220.752,2385
MH-18115,220.704,2386
CV-12805,220.2656,2387
DK-12895,220.064,2388
BB-11545,219.9,2389
JE-15610,219.84,2390
MV-18190,219.84,2390
JS-15880,219.84,2390
SJ-20215,219.8,2393
NP-18325,219.184,2394
HR-14770,219.184,2394
MG-17650,219.168,2396
JH-15910,219.075,2397
BS-11755,218.75,2398
GM-14440,218.376,2399
KL-16555,218.352,2400
BF-11020,218.352,2400
DK-12985,218.352,2400
RD-19480,218.352,2400
PS-18760,218.352,2400
RA-19285,217.85,2405
JK-16090,217.764,2406
PF-19225,217.584,2407
SP-20620,217.584,2407
CS-12355,217.584,2407
MM-18055,217.44,2410
CC-12430,217.056,2411
BT-11530,216.4,2412
JB-15400,215.976,2413
BM-11140,215.976,2413
SU-20665,215.976,2413
HW-14935,215.968,2416
RM-19375,215.65,2417
BC-11125,215.592,2418
EG-13900,215.544,2419
SZ-20035,215.148,2420
BF-11215,214.95,2421
BK-11260,214.95,2421
JL-15835,214.9,2423
EH-13765,214.7,2424
MP-18175,214.11,2425
ZC-21910,213.92,2426
ZD-21925,213.48,2427
BF-11020,213.43,2428
DM-13525,213.216,2429
CC-12610,213.136,2430
PS-18970,213.115,2431
GR-14560,213.08,2432
BB-11545,212.94,2433
SR-20425,212.94,2433
CP-12085,212.94,2433
EB-13840,212.88,2436
SV-20365,212.8,2437
RB-19435,212.64,2438
DF-13135,212.64,2438
JL-15835,212.13,2440
SN-20710,212.058,2441
PO-18865,211.96,2442
JD-16060,211.96,2442
BE-11335,211.84,2444
FP-14320,211.372,2445
DH-13675,211.248,2446
CJ-12010,211.246,2447
BP-11095,211.168,2448
CV-12295,211.168,2448
VG-21790,211.168,2448
SV-20785,211.168,2448
DB-13660,211.04,2452
MC-17605,210.98,2453
NB-18655,210.84,2454
DM-13525,210.68,2455
AH-10075,210.68,2455
BO-11350,210.58,2457
SW-20350,210.564,2458
CY-12745,210.392,2459
TM-21490,210.008,2460
SU-20665,209.986,2461
TS-21370,209.979,2462
JK-15730,209.97,2463
TT-21070,209.97,2463
PF-19120,209.97,2463
AA-10480,209.97,2463
JW-15220,209.94,2467
CP-12085,209.94,2467
HA-14920,209.93,2469
AS-10285,209.88,2470
JK-16090,209.88,2470
DS-13030,209.792,2472
FH-14365,209.7,2473
KB-16600,209.7,2473
KD-16615,209.7,2473
RK-19300,209.67,2476
WB-21850,209.6,2477
SN-20560,209.6,2477
ES-14020,209.568,2479
JW-15220,209.5,2480
CC-12430,209.3,2481
NP-18700,209.148,2482
TB-21055,208.56,2483
KC-16675,208.44,2484
SC-20770,208.16,2485
GT-14710,208.16,2485
KL-16555,207.984,2487
MM-18280,207.984,2487
HR-14830,207.846,2489
CV-12805,207.846,2489
LA-16780,207.76,2491
MG-17875,207.48,2492
KD-16615,207.35,2493
SF-20200,207.24,2494
JL-15505,207.184,2495
SP-20650,207.144,2496
MC-17605,207,2497
BV-11245,207,2497
GB-14530,207,2497
NW-18400,206.991,2500
MO-17800,206.962,2501
JL-15850,206.43,2502
FC-14245,206.384,2503
GG-14650,206.352,2504
GH-14425,206.112,2505
LC-16870,206.1,2506
RA-19885,206.1,2506
KE-16420,205.9992,2508
NR-18550,205.992,2509
GA-14725,205.666,2510
RD-19720,205.666,2510
DS-13180,205.3328,2512
GM-14455,205.176,2513
JF-15490,205.164,2514
QJ-19255,205.03,2515
RS-19765,204.95,2516
TT-21220,204.95,2516
CB-12025,204.95,2516
CM-12715,204.9,2519
PG-18895,204.85,2520
JF-15565,204.85,2520
KT-16480,204.6664,2522
DL-12925,204.6,2523
AP-10915,204.6,2523
MP-18175,203.983,2525
DW-13480,203.976,2526
RF-19840,203.92,2527
SJ-20215,203.92,2527
KH-16690,203.88,2529
PR-18880,203.52,2530
TW-21025,203.184,2531
SC-20695,201.96,2532
AB-10600,201.584,2533
ML-17395,201.584,2533
SC-20020,201.584,2533
AW-10840,201.584,2533
LT-16765,201.584,2533
AC-10660,201.584,2533
RD-19480,201.568,2539
JF-15565,201.432,2540
EP-13915,201.04,2541
JC-16105,200.984,2542
JO-15550,200.984,2542
VM-21685,200.97,2544
SZ-20035,200.795,2545
RA-19915,200.064,2546
SS-20590,199.99,2547
LW-16990,199.98,2548
JK-15625,199.98,2548
BE-11455,199.98,2548
LB-16795,199.98,2548
TB-21625,199.98,2548
RP-19390,199.98,2548
DH-13075,199.98,2548
ZC-21910,199.96,2555
ND-18370,199.96,2555
ZC-21910,199.96,2555
LW-17215,199.95,2558
TP-21130,199.95,2558
CJ-12010,199.95,2558
DO-13645,199.95,2558
JO-15145,199.9,2562
PB-18805,199.9,2562
GZ-14470,199.9,2562
TS-21370,199.836,2565
PB-19150,199.8,2566
PF-19120,199.764,2567
CR-12580,199.75,2568
RB-19465,199.75,2568
CS-12130,199.74,2570
PM-18940,199.304,2571
SV-20365,198.744,2572
RB-19570,198.744,2572
JO-15550,198.272,2574
GH-14425,198.272,2574
DW-13585,198.272,2574
LA-16780,197.97,2577
AC-10615,197.97,2577
PW-19030,197.97,2577
EG-13900,197.72,2580
HR-14830,197.58,2581
LS-17230,197.372,2582
MF-17665,197.05,2583
SW-20245,196.784,2584
MM-18280,196.784,2584
MY-17380,196.776,2586
SZ-20035,196.776,2586
KM-16660,196.776,2586
JE-15745,196.752,2589
SW-20455,196.62,2590
NG-18355,196.62,2590
AH-10075,196.45,2592
CS-12175,196.21,2593
AH-10210,195.96,2594
CM-11815,195.96,2594
AH-10120,195.76,2596
SS-20410,195.68,2597
KM-16375,195.64,2598
SM-20905,195.64,2598
RE-19450,195.64,2598
JC-15775,195.64,2598
JF-15190,195.64,2598
JM-15535,195.466,2603
GB-14530,195.184,2604
JH-16180,195.136,2605
BM-11575,195.136,2605
BD-11605,195.136,2605
BS-11755,195.104,2608
PK-19075,194.94,2609
BD-11620,194.848,2610
JW-15955,194.848,2610
FH-14275,194.7,2612
AH-10195,194.528,2613
JF-15295,194.352,2614
MH-17455,194.352,2614
HG-14965,194.352,2614
BD-11500,194.32,2617
DM-12955,194.32,2617
CT-11995,194.25,2619
DH-13075,193.95,2620
MS-17770,193.95,2620
BM-11140,193.86,2622
FH-14350,193.8,2623
SC-20020,193.0656,2624
TT-21220,192.8,2625
AM-10360,192.72,2626
AG-10495,192.22,2627
SM-20950,192.186,2628
DK-12895,192.16,2629
GA-14725,192.16,2629
AB-10255,192.16,2629
MV-17485,192.16,2629
RA-19285,191.984,2633
JE-15745,191.98,2634
JS-16030,191.98,2634
HA-14920,191.976,2636
AJ-10795,191.976,2636
JR-16210,191.976,2636
PM-19135,191.976,2636
PS-18970,191.968,2640
JF-15490,191.968,2640
JF-15355,191.968,2640
KD-16495,191.96,2643
JK-16090,191.96,2643
Co-12640,191.88,2645
TB-21520,191.88,2645
PO-18865,191.82,2647
BT-11305,191.82,2647
JG-15160,191.82,2647
PG-18820,191.82,2647
MA-17995,191.646,2651
BS-11800,191.6,2652
EH-14125,191.6,2652
SA-20830,191.5155,2654
AJ-10795,191.472,2655
BP-11290,191.079,2656
NC-18415,191.058,2657
GH-14485,190.92,2658
AH-10075,190.896,2659
CT-11995,190.86,2660
MH-17455,190.848,2661
KB-16240,190.72,2662
KM-16225,189.95,2663
RO-19780,189.882,2664
GT-14710,189.7,2665
SF-20065,189.7,2665
RB-19795,189.588,2667
JM-15655,189.576,2668
AT-10435,189,2669
DV-13045,188.552,2670
SD-20485,187.98,2671
PS-18970,187.76,2672
CC-12370,187.76,2672
DL-12865,187.056,2674
EH-13765,186.912,2675
SD-20485,186.732,2676
EA-14035,186.69,2677
LH-17155,186.69,2677
EM-13960,186.54,2679
RH-19600,186.54,2679
AZ-10750,186.54,2679
XP-21865,186.54,2679
BM-11785,186.304,2683
RP-19855,186.15,2684
AS-10090,186.144,2685
BM-11650,186.048,2686
KA-16525,186.048,2686
CV-12295,185.92,2688
VD-21670,185.88,2689
MP-18175,185.58,2690
JS-16030,185.58,2690
TH-21235,185.528,2692
ER-13855,185.376,2693
CT-11995,185.376,2693
TN-21040,185.376,2693
ES-14020,184.752,2696
DH-13075,184.752,2696
DP-13105,184.752,2696
CP-12085,184.704,2699
HP-14815,184.66,2700
DB-12910,184.66,2700
MA-17560,184.66,2700
CD-11920,183.968,2703
LW-16990,183.96,2704
AR-10825,183.92,2705
HG-14965,183.84,2706
CM-12190,183.372,2707
AC-10660,183.372,2707
CD-11980,182.994,2709
MC-17635,182.994,2709
BM-11140,182.94,2711
EM-13825,182.94,2711
TT-21220,182.91,2713
EG-13900,182.72,2714
CL-12565,182.72,2714
EM-13825,182.72,2714
RF-19345,182.67,2717
AG-10330,182.55,2718
KB-16315,182.352,2719
DO-13645,182.22,2720
KT-16465,182.112,2721
SV-20365,181.986,2722
LE-16810,181.986,2722
BT-11680,181.96,2724
FM-14215,181.95,2725
EP-13915,181.86,2726
PG-18895,181.86,2726
RC-19825,181.797,2728
KB-16405,181.764,2729
TS-21340,181.47,2730
SC-20725,181.35,2731
EP-13915,180.98,2732
MS-17365,180.98,2732
OT-18730,180.96,2734
CA-12310,180.96,2734
EB-13930,180.96,2734
BM-11650,180.96,2734
DP-13390,180.96,2734
FC-14335,180.96,2734
JE-15745,180.66,2740
AP-10915,180.588,2741
MC-18100,180.016,2742
NW-18400,179.991,2743
DS-13030,179.97,2744
JE-15745,179.97,2744
LS-17245,179.97,2744
DW-13585,179.97,2744
KH-16510,179.95,2748
CK-12595,179.94,2749
EA-14035,179.94,2749
RS-19420,179.94,2749
BB-11545,179.9,2752
AR-10345,179.886,2753
MP-18175,179.82,2754
NM-18520,179.7,2755
PP-18955,178.92,2756
AG-10525,178.384,2757
JP-15520,178.11,2758
BM-11140,177.98,2759
AH-10690,177.68,2760
AB-10105,177.648,2761
GB-14530,177.568,2762
JF-15415,177.568,2762
AG-10900,177.55,2764
SO-20335,177.536,2765
KE-16420,177.536,2765
GM-14680,177.48,2767
RB-19465,177.48,2767
RM-19375,177.48,2767
RB-19465,177.48,2767
OT-18730,177.45,2771
KL-16645,177.225,2772
DW-13195,177.225,2772
LA-16780,177.2,2774
SC-20695,177.2,2774
CP-12340,177,2776
TC-21295,177,2776
FM-14290,176.8,2778
CJ-12010,176.784,2779
SC-20020,176.772,2780
CV-12295,176.04,2781
CK-12205,175.92,2782
JB-15400,175.872,2783
CR-12820,175.44,2784
CA-12775,175.23,2785
DK-12895,174.95,2786
HE-14800,174.95,2786
JM-16195,174.95,2786
TB-21400,174.42,2789
JB-16000,174.3,2790
AF-10870,174.286,2791
RA-19945,174.0585,2792
AP-10720,173.94,2793
BM-11575,173.94,2793
RO-19780,173.94,2793
SW-20275,173.8,2796
BF-11170,173.656,2797
LS-17245,173.488,2798
JM-15265,173.488,2798
AG-10495,173.488,2798
AG-10900,173.24,2801
AG-10495,173.208,2802
PP-18955,172.764,2803
GA-14515,172.764,2803
PB-18805,172.752,2805
NB-18655,172.736,2806
DB-13120,172.704,2807
JE-15745,172.5,2808
JL-15835,172.186,2809
JS-15880,172.11,2810
JE-15475,171.96,2811
EP-13915,171.96,2811
JE-16165,171.55,2813
AS-10045,171.288,2814
VS-21820,171.288,2814
AH-10210,171.2,2816
SN-20560,171.04,2817
MA-17560,170.98,2818
KM-16720,170.97,2819
DL-12865,170.88,2820
BD-11605,170.786,2821
NP-18325,170.352,2822
KE-16420,170.352,2822
SJ-20215,170.352,2822
EJ-13720,170.352,2822
MC-17605,170.24,2826
SP-20620,170.136,2827
AG-10900,170.072,2828
AA-10645,170.058,2829
KF-16285,169.99,2830
CD-12280,169.68,2831
SR-20740,169.45,2832
SE-20110,169.45,2832
TP-21565,169.064,2834
TP-21565,168.624,2835
DG-13300,168.464,2836
CS-12505,168.1,2837
KB-16240,168.1,2837
CV-12805,167.976,2839
PG-18820,167.97,2840
AC-10615,167.97,2840
BS-11590,167.968,2842
RD-19585,167.968,2842
PP-18955,167.96,2844
KA-16525,167.96,2844
XP-21865,167.952,2846
BF-11170,167.944,2847
CS-11845,167.94,2848
DL-12925,167.94,2848
AB-10060,167.94,2848
MC-17275,167.888,2851
HA-14920,167.86,2852
JG-15310,167.84,2853
JL-15850,167.76,2854
MA-17560,167.535,2855
GT-14635,167.44,2856
VB-21745,167.292,2857
AG-10330,167.28,2858
BN-11470,166.84,2859
DW-13480,166.72,2860
AT-10735,166.72,2860
HA-14905,166.5,2862
CD-12280,166.5,2862
GH-14410,166.45,2864
DB-13210,166.44,2865
RR-19525,166.44,2865
TC-21295,166.44,2865
BH-11710,166.44,2865
JM-15865,166.44,2865
DB-13360,166.44,2865
AB-10165,166.24,2871
MW-18220,166.24,2871
LW-16990,166.16,2873
RF-19345,165.98,2874
AH-10075,165.6,2875
AS-10225,165.6,2875
CA-12310,165.6,2875
BD-11320,165.6,2875
JD-15895,165.28,2879
PG-18820,165.048,2880
MH-18115,164.99,2881
AS-10225,164.88,2882
CC-12475,164.88,2882
EH-14005,164.88,2882
JK-15205,164.85,2885
TB-21400,164.792,2886
CD-12280,164.688,2887
BD-11635,164.646,2888
DR-12880,164.388,2889
DN-13690,164.22,2890
AD-10180,163.96,2891
AD-10180,163.96,2891
AB-10165,163.96,2891
AH-10120,163.96,2891
HJ-14875,163.88,2895
GB-14530,163.88,2895
AR-10825,163.764,2897
CC-12685,163.44,2898
SG-20470,163.136,2899
SG-20470,162.89,2900
MC-17590,162.64,2901
JW-15955,162.6,2902
RB-19465,161.96,2903
RB-19360,161.94,2904
RC-19825,161.94,2904
DV-13465,161.94,2904
SF-20965,161.82,2907
ND-18460,161.61,2908
VD-21670,161.568,2909
RC-19825,161.568,2909
ML-17410,161.568,2909
FC-14245,161.568,2909
JA-15970,161.568,2909
PO-18850,161.376,2914
AO-10810,161.28,2915
DL-13495,160.98,2916
BS-11755,160.96,2917
PO-19195,160.93,2918
TH-21100,160.776,2919
TG-21640,160.72,2920
AB-10060,160.32,2921
EN-13780,160.32,2921
BB-11545,160,2923
RA-19885,159.99,2924
LC-16930,159.984,2925
KD-16345,159.984,2925
SC-20800,159.984,2925
ON-18715,159.984,2925
SP-20920,159.984,2925
SH-19975,159.98,2930
DS-13180,159.98,2930
BT-11530,159.98,2930
EM-13810,159.98,2930
KE-16420,159.98,2930
EM-14065,159.98,2930
KB-16585,159.968,2936
AZ-10750,159.968,2936
MC-17605,159.96,2938
JK-15370,159.96,2938
CK-12325,159.92,2940
FA-14230,159.84,2941
HR-14770,159.8,2942
KL-16555,159.8,2942
KL-16555,159.768,2944
LH-16900,159.75,2945
EM-13825,159.56,2946
RD-19810,159.56,2946
LC-16870,159.04,2948
HK-14890,158.99,2949
SV-20935,158.928,2950
DH-13675,158.928,2950
FC-14245,158.376,2952
NC-18625,158.376,2952
FH-14350,158.376,2952
TB-21595,158.376,2952
PR-18880,158.376,2952
GM-14455,158.368,2957
JR-16210,158.28,2958
LH-17155,158.13,2959
AI-10855,158.13,2959
TW-21025,157.92,2961
LH-16900,157.9,2962
GG-14650,157.794,2963
RF-19735,157.74,2964
GT-14710,156.792,2965
MG-17890,156.792,2965
HE-14800,156.512,2967
DB-13660,156.512,2967
TP-21415,156.3728,2969
ND-18370,155.976,2970
ME-17725,155.94,2971
GH-14410,155.88,2972
LS-17200,155.88,2972
PC-18745,155.82,2974
KM-16225,155.82,2974
VG-21790,155.456,2976
DK-12835,155.372,2977
SR-20425,155.372,2977
PK-19075,155.372,2977
SV-20365,155.37,2980
SD-20485,155.35,2981
SC-20305,155.34,2982
PF-19165,155.25,2983
MC-17845,155.12,2984
CP-12340,155.04,2985
SP-20620,154.95,2986
MA-17560,154.9,2987
JK-15205,154.9,2987
RF-19735,154.9,2987
RD-19585,154.9,2987
DK-13225,154.9,2987
SO-20335,154.9,2987
SD-20485,154.764,2993
Dp-13240,154.764,2993
MH-17290,154.764,2993
LH-17155,154.24,2996
MM-17920,153.824,2997
JF-15190,153.78,2998
BF-11170,153.728,2999
FO-14305,153.584,3000
SF-20965,153.584,3000
RA-19915,153.584,3000
TD-20995,153.568,3003
AP-10915,153.552,3004
FH-14365,153.552,3004
BT-11680,153.36,3006
WB-21850,152.991,3007
DK-12985,152.94,3008
TS-21655,152.94,3008
BD-11605,152.91,3010
SU-20665,152.8,3011
IM-15070,152.76,3012
BG-11035,152.688,3013
DL-13495,152.65,3014
CS-12355,152.24,3015
RW-19630,152,3016
LC-16885,151.96,3017
BD-11560,151.96,3017
NG-18355,151.92,3019
RB-19360,151.62,3020
NH-18610,151.2,3021
SV-20815,151.2,3021
EH-13990,151.192,3023
ES-14080,151.188,3024
NZ-18565,151.056,3025
MG-17890,150.98,3026
CK-12205,150.8,3027
BT-11680,150.66,3028
DC-13285,150.408,3029
JE-15715,150.384,3030
JE-16165,149.97,3031
AA-10375,149.97,3031
NP-18325,149.97,3031
ME-17320,149.97,3031
PP-18955,149.97,3031
AG-10270,149.95,3036
KM-16225,149.95,3036
RM-19675,149.95,3036
JE-15475,149.95,3036
EH-13990,149.95,3036
NH-18610,149.95,3036
DP-13105,149.95,3036
BG-11035,149.9,3043
BW-11110,149.73,3044
GT-14635,149.544,3045
RW-19630,149.352,3046
KM-16720,149.352,3046
TT-21070,149.232,3048
JA-15970,148.704,3049
FM-14380,148.48,3050
JK-15205,148.48,3050
KD-16270,148.48,3050
RL-19615,148.48,3050
JF-15355,148.32,3054
PP-18955,148.288,3055
DB-12910,148.257,3056
RW-19540,148.02,3057
LB-16795,147.92,3058
MH-17290,147.92,3058
MM-17260,147.568,3060
AC-10615,147.184,3061
JM-15250,147.184,3061
MG-17875,147.184,3061
DS-13030,147.184,3061
LC-16930,147.168,3065
PO-19180,146.952,3066
CV-12295,146.86,3067
RD-19810,146.82,3068
CB-12415,146.82,3068
ON-18715,146.82,3068
TB-21055,146.82,3068
RH-19510,146.82,3068
FM-14215,146.76,3073
KM-16720,146.73,3074
IM-15070,146.73,3074
TW-21025,146.73,3074
LO-17170,146.73,3074
RP-19270,146.73,3074
RP-19390,146.688,3079
KD-16615,146.688,3079
KH-16690,146.544,3081
JL-15835,146.45,3082
GG-14650,146.352,3083
MC-18130,146.352,3083
RA-19945,146.352,3083
ZC-21910,146.176,3086
AH-10690,146.136,3087
PJ-19015,146.04,3088
PW-19240,145.98,3089
LC-16870,145.98,3089
SZ-20035,145.9,3091
MB-17305,145.9,3091
IG-15085,145.85,3093
BC-11125,145.764,3094
GM-14440,145.764,3094
MM-18055,145.764,3094
SV-20365,145.74,3097
KT-16465,145.568,3098
JS-15880,145.544,3099
RP-19390,144.96,3100
ND-18460,144.95,3101
TT-21220,144.784,3102
SJ-20500,144.6,3103
MF-18250,144.12,3104
LA-16780,144.12,3104
NG-18355,144.12,3104
CK-12205,143.982,3107
BM-11140,143.976,3108
CS-12355,143.976,3108
SA-20830,143.96,3110
HK-14890,143.96,3110
KH-16630,143.952,3112
NB-18580,143.952,3112
CA-12265,143.928,3114
LH-16900,143.856,3115
AT-10735,143.856,3115
BM-11650,143.73,3117
AC-10660,143.728,3118
SH-19975,143.7,3119
NP-18325,143.7,3119
JK-16120,143.7,3119
XP-21865,143.7,3119
AP-10915,143.64,3123
AR-10405,143.432,3124
MG-17695,143.128,3125
JC-16105,142.86,3126
TP-21130,142.8,3127
AS-10240,142.776,3128
TS-21205,142.776,3128
DO-13435,142.488,3130
JC-15775,142.4,3131
JL-15835,142.36,3132
NB-18655,142.182,3133
EH-14125,142.04,3134
MC-17275,141.96,3135
NW-18400,141.96,3135
SO-20335,141.96,3135
SR-20425,141.96,3135
CA-11965,141.96,3135
HE-14800,141.9,3140
TB-21520,141.76,3141
AJ-10780,141.76,3141
JM-15250,141.42,3143
RK-19300,141.4,3144
TS-21370,141.4,3144
SP-20620,141.372,3146
BP-11185,141.372,3146
TC-21295,140.97,3148
KH-16330,140.81,3149
CK-12760,140.75,3150
MP-17470,140.75,3150
HP-14815,140.736,3152
BF-11215,140.736,3152
CC-12610,140.736,3152
KD-16615,140.67,3155
TG-21640,140.376,3156
CA-12055,139.96,3157
VP-21760,139.96,3157
BS-11380,139.96,3157
RP-19855,139.95,3160
WB-21850,139.944,3161
SG-20470,139.93,3162
HA-14920,139.92,3163
CC-12220,139.92,3163
KC-16675,139.86,3165
RF-19345,139.86,3165
MC-18100,139.8,3167
HM-14980,139.58,3168
ST-20530,139.44,3169
SC-20440,139.424,3170
JL-15835,139.04,3171
JC-15775,138.588,3172
QJ-19255,138.56,3173
PO-19180,138,3174
TG-21310,137.94,3175
EJ-14155,137.94,3175
JB-15400,137.62,3177
RF-19735,137.62,3177
MH-17785,137.54,3179
GW-14605,137.352,3180
MG-17890,137.25,3181
SC-20260,137.24,3182
BN-11515,137.24,3182
CS-12460,136.99,3184
MM-17260,136.96,3185
RW-19540,136.92,3186
EN-13780,136.784,3187
SS-20875,136.53,3188
BF-11020,136.464,3189
MO-17800,136.26,3190
PJ-19015,135.99,3191
SP-20650,135.99,3191
PG-18895,135.984,3193
EH-14185,135.98,3194
PF-19225,135.95,3195
MS-17770,135.9,3196
NM-18445,135.882,3197
EA-14035,135.8,3198
DL-12925,135.72,3199
LC-17140,135.516,3200
TG-21640,135.3,3201
MN-17935,135.3,3201
SS-20515,135.09,3203
KM-16225,134.99,3204
RP-19855,134.97,3205
CC-12670,134.85,3206
DS-13180,134.8,3207
RP-19270,134.48,3208
DS-13180,134.376,3209
CR-12730,134.288,3210
CA-12055,134.272,3211
KM-16720,134.01,3212
LC-16885,133.98,3213
WB-21850,133.472,3214
MC-17845,133.38,3215
PO-18865,133.2,3216
SA-20830,133.12,3217
DB-13120,132.79,3218
RE-19450,132.696,3219
JD-16015,132.6,3220
SC-20305,132.52,3221
CD-12280,132.52,3221
SM-20905,132.52,3221
KB-16240,132.224,3224
NP-18700,132.16,3225
JH-15985,131.98,3226
CC-12100,131.98,3226
NC-18340,131.94,3228
AS-10240,131.904,3229
KH-16690,131.904,3229
