"Customer ID",Sales,dense_rank_num
CC-12370,225.296,1771
SW-20455,225.296,1771
SM-20905,224.937,1772
TB-21625,224.75,1773
LM-17065,223.96,1774
AT-10735,223.96,1774
KN-16705,223.92,1775
BT-11530,223.92,1775
MF-18250,223.888,1776
JL-15835,223.58,1777
NG-18430,223.056,1778
AP-10915,223.056,1778
JP-15520,222.666,1779
Dp-13240,222.384,1780
CM-12385,222.384,1780
BF-11170,222.384,1780
JE-15610,222.384,1780
DP-13105,222.352,1781
SW-20350,222.32,1782
AB-10015,221.98,1783
YS-21880,221.96,1784
BM-11650,221.92,1785
CT-11995,221.92,1785
CC-12670,221.55,1786
TS-21370,221.382,1787
JD-16060,221.16,1788
MW-18220,221.16,1788
TS-21370,221.06,1789
RW-19540,221.056,1790
DK-13375,221.024,1791
JM-15865,221.024,1791
ZC-21910,221.024,1791
JG-15310,220.98,1792
JF-15295,220.96,1793
DC-12850,220.776,1794
LT-17110,220.752,1795
MH-18115,220.704,1796
CV-12805,220.2656,1797
DK-12895,220.064,1798
BB-11545,219.9,1799
JE-15610,219.84,1800
MV-18190,219.84,1800
JS-15880,219.84,1800
SJ-20215,219.8,1801
NP-18325,219.184,1802
HR-14770,219.184,1802
MG-17650,219.168,1803
JH-15910,219.075,1804
BS-11755,218.75,1805
GM-14440,218.376,1806
KL-16555,218.352,1807
BF-11020,218.352,1807
DK-12985,218.352,1807
RD-19480,218.352,1807
PS-18760,218.352,1807
RA-19285,217.85,1808
JK-16090,217.764,1809
PF-19225,217.584,1810
SP-20620,217.584,1810
CS-12355,217.584,1810
MM-18055,217.44,1811
CC-12430,217.056,1812
BT-11530,216.4,1813
JB-15400,215.976,1814
BM-11140,215.976,1814
SU-20665,215.976,1814
HW-14935,215.968,1815
RM-19375,215.65,1816
BC-11125,215.592,1817
EG-13900,215.544,1818
SZ-20035,215.148,1819
BF-11215,214.95,1820
BK-11260,214.95,1820
JL-15835,214.9,1821
EH-13765,214.7,1822
MP-18175,214.11,1823
ZC-21910,213.92,1824
ZD-21925,213.48,1825
BF-11020,213.43,1826
DM-13525,213.216,1827
CC-12610,213.136,1828
PS-18970,213.115,1829
GR-14560,213.08,1830
BB-11545,212.94,1831
SR-20425,212.94,1831
CP-12085,212.94,1831
EB-13840,212.88,1832
SV-20365,212.8,1833
RB-19435,212.64,1834
DF-13135,212.64,1834
JL-15835,212.13,1835
SN-20710,212.058,1836
PO-18865,211.96,1837
JD-16060,211.96,1837
BE-11335,211.84,1838
FP-14320,211.372,1839
DH-13675,211.248,1840
CJ-12010,211.246,1841
BP-11095,211.168,1842
CV-12295,211.168,1842
VG-21790,211.168,1842
SV-20785,211.168,1842
DB-13660,211.04,1843
MC-17605,210.98,1844
NB-18655,210.84,1845
DM-13525,210.68,1846
AH-10075,210.68,1846
BO-11350,210.58,1847
SW-20350,210.564,1848
CY-12745,210.392,1849
TM-21490,210.008,1850
SU-20665,209.986,1851
TS-21370,209.979,1852
JK-15730,209.97,1853
TT-21070,209.97,1853
PF-19120,209.97,1853
AA-10480,209.97,1853
JW-15220,209.94,1854
CP-12085,209.94,1854
HA-14920,209.93,1855
AS-10285,209.88,1856
JK-16090,209.88,1856
DS-13030,209.792,1857
FH-14365,209.7,1858
KB-16600,209.7,1858
KD-16615,209.7,1858
RK-19300,209.67,1859
WB-21850,209.6,1860
SN-20560,209.6,1860
ES-14020,209.568,1861
JW-15220,209.5,1862
CC-12430,209.3,1863
NP-18700,209.148,1864
TB-21055,208.56,1865
KC-16675,208.44,1866
SC-20770,208.16,1867
GT-14710,208.16,1867
KL-16555,207.984,1868
MM-18280,207.984,1868
HR-14830,207.846,1869
CV-12805,207.846,1869
LA-16780,207.76,1870
MG-17875,207.48,1871
KD-16615,207.35,1872
SF-20200,207.24,1873
JL-15505,207.184,1874
SP-20650,207.144,1875
MC-17605,207,1876
BV-11245,207,1876
GB-14530,207,1876
NW-18400,206.991,1877
MO-17800,206.962,1878
JL-15850,206.43,1879
FC-14245,206.384,1880
GG-14650,206.352,1881
GH-14425,206.112,1882
LC-16870,206.1,1883
RA-19885,206.1,1883
KE-16420,205.9992,1884
NR-18550,205.992,1885
GA-14725,205.666,1886
RD-19720,205.666,1886
DS-13180,205.3328,1887
GM-14455,205.176,1888
JF-15490,205.164,1889
QJ-19255,205.03,1890
RS-19765,204.95,1891
TT-21220,204.95,1891
CB-12025,204.95,1891
CM-12715,204.9,1892
PG-18895,204.85,1893
JF-15565,204.85,1893
KT-16480,204.6664,1894
DL-12925,204.6,1895
AP-10915,204.6,1895
MP-18175,203.983,1896
DW-13480,203.976,1897
RF-19840,203.92,1898
SJ-20215,203.92,1898
KH-16690,203.88,1899
PR-18880,203.52,1900
TW-21025,203.184,1901
SC-20695,201.96,1902
AB-10600,201.584,1903
ML-17395,201.584,1903
SC-20020,201.584,1903
AW-10840,201.584,1903
LT-16765,201.584,1903
AC-10660,201.584,1903
RD-19480,201.568,1904
JF-15565,201.432,1905
EP-13915,201.04,1906
JC-16105,200.984,1907
JO-15550,200.984,1907
VM-21685,200.97,1908
SZ-20035,200.795,1909
RA-19915,200.064,1910
SS-20590,199.99,1911
LW-16990,199.98,1912
JK-15625,199.98,1912
BE-11455,199.98,1912
LB-16795,199.98,1912
TB-21625,199.98,1912
RP-19390,199.98,1912
DH-13075,199.98,1912
ZC-21910,199.96,1913
ND-18370,199.96,1913
ZC-21910,199.96,1913
LW-17215,199.95,1914
TP-21130,199.95,1914
CJ-12010,199.95,1914
DO-13645,199.95,1914
JO-15145,199.9,1915
PB-18805,199.9,1915
GZ-14470,199.9,1915
TS-21370,199.836,1916
PB-19150,199.8,1917
PF-19120,199.764,1918
CR-12580,199.75,1919
RB-19465,199.75,1919
CS-12130,199.74,1920
PM-18940,199.304,1921
SV-20365,198.744,1922
RB-19570,198.744,1922
JO-15550,198.272,1923
GH-14425,198.272,1923
DW-13585,198.272,1923
LA-16780,197.97,1924
AC-10615,197.97,1924
PW-19030,197.97,1924
EG-13900,197.72,1925
HR-14830,197.58,1926
LS-17230,197.372,1927
MF-17665,197.05,1928
SW-20245,196.784,1929
MM-18280,196.784,1929
MY-17380,196.776,1930
SZ-20035,196.776,1930
KM-16660,196.776,1930
JE-15745,196.752,1931
SW-20455,196.62,1932
NG-18355,196.62,1932
AH-10075,196.45,1933
CS-12175,196.21,1934
AH-10210,195.96,1935
CM-11815,195.96,1935
AH-10120,195.76,1936
SS-20410,195.68,1937
KM-16375,195.64,1938
SM-20905,195.64,1938
RE-19450,195.64,1938
JC-15775,195.64,1938
JF-15190,195.64,1938
JM-15535,195.466,1939
GB-14530,195.184,1940
JH-16180,195.136,1941
BM-11575,195.136,1941
BD-11605,195.136,1941
BS-11755,195.104,1942
PK-19075,194.94,1943
BD-11620,194.848,1944
JW-15955,194.848,1944
FH-14275,194.7,1945
AH-10195,194.528,1946
JF-15295,194.352,1947
MH-17455,194.352,1947
HG-14965,194.352,1947
BD-11500,194.32,1948
DM-12955,194.32,1948
CT-11995,194.25,1949
DH-13075,193.95,1950
MS-17770,193.95,1950
BM-11140,193.86,1951
FH-14350,193.8,1952
SC-20020,193.0656,1953
TT-21220,192.8,1954
AM-10360,192.72,1955
AG-10495,192.22,1956
SM-20950,192.186,1957
DK-12895,192.16,1958
GA-14725,192.16,1958
AB-10255,192.16,1958
MV-17485,192.16,1958
RA-19285,191.984,1959
JE-15745,191.98,1960
JS-16030,191.98,1960
HA-14920,191.976,1961
AJ-10795,191.976,1961
JR-16210,191.976,1961
PM-19135,191.976,1961
PS-18970,191.968,1962
JF-15490,191.968,1962
JF-15355,191.968,1962
KD-16495,191.96,1963
JK-16090,191.96,1963
Co-12640,191.88,1964
TB-21520,191.88,1964
PO-18865,191.82,1965
BT-11305,191.82,1965
JG-15160,191.82,1965
PG-18820,191.82,1965
MA-17995,191.646,1966
BS-11800,191.6,1967
EH-14125,191.6,1967
SA-20830,191.5155,1968
AJ-10795,191.472,1969
BP-11290,191.079,1970
NC-18415,191.058,1971
GH-14485,190.92,1972
AH-10075,190.896,1973
CT-11995,190.86,1974
MH-17455,190.848,1975
KB-16240,190.72,1976
KM-16225,189.95,1977
RO-19780,189.882,1978
GT-14710,189.7,1979
SF-20065,189.7,1979
RB-19795,189.588,1980
JM-15655,189.576,1981
AT-10435,189,1982
DV-13045,188.552,1983
SD-20485,187.98,1984
PS-18970,187.76,1985
CC-12370,187.76,1985
DL-12865,187.056,1986
EH-13765,186.912,1987
SD-20485,186.732,1988
EA-14035,186.69,1989
LH-17155,186.69,1989
EM-13960,186.54,1990
RH-19600,186.54,1990
AZ-10750,186.54,1990
XP-21865,186.54,1990
BM-11785,186.304,1991
RP-19855,186.15,1992
AS-10090,186.144,1993
BM-11650,186.048,1994
KA-16525,186.048,1994
CV-12295,185.92,1995
VD-21670,185.88,1996
MP-18175,185.58,1997
JS-16030,185.58,1997
TH-21235,185.528,1998
ER-13855,185.376,1999
CT-11995,185.376,1999
TN-21040,185.376,1999
ES-14020,184.752,2000
DH-13075,184.752,2000
DP-13105,184.752,2000
CP-12085,184.704,2001
HP-14815,184.66,2002
DB-12910,184.66,2002
MA-17560,184.66,2002
CD-11920,183.968,2003
LW-16990,183.96,2004
AR-10825,183.92,2005
HG-14965,183.84,2006
CM-12190,183.372,2007
AC-10660,183.372,2007
CD-11980,182.994,2008
MC-17635,182.994,2008
BM-11140,182.94,2009
EM-13825,182.94,2009
TT-21220,182.91,2010
EG-13900,182.72,2011
CL-12565,182.72,2011
EM-13825,182.72,2011
RF-19345,182.67,2012
AG-10330,182.55,2013
KB-16315,182.352,2014
DO-13645,182.22,2015
KT-16465,182.112,2016
SV-20365,181.986,2017
LE-16810,181.986,2017
BT-11680,181.96,2018
FM-14215,181.95,2019
EP-13915,181.86,2020
PG-18895,181.86,2020
RC-19825,181.797,2021
KB-16405,181.764,2022
TS-21340,181.47,2023
SC-20725,181.35,2024
EP-13915,180.98,2025
MS-17365,180.98,2025
OT-18730,180.96,2026
CA-12310,180.96,2026
EB-13930,180.96,2026
BM-11650,180.96,2026
DP-13390,180.96,2026
FC-14335,180.96,2026
JE-15745,180.66,2027
AP-10915,180.588,2028
MC-18100,180.016,2029
NW-18400,179.991,2030
DS-13030,179.97,2031
JE-15745,179.97,2031
LS-17245,179.97,2031
DW-13585,179.97,2031
KH-16510,179.95,2032
CK-12595,179.94,2033
EA-14035,179.94,2033
RS-19420,179.94,2033
BB-11545,179.9,2034
AR-10345,179.886,2035
MP-18175,179.82,2036
NM-18520,179.7,2037
PP-18955,178.92,2038
AG-10525,178.384,2039
JP-15520,178.11,2040
BM-11140,177.98,2041
AH-10690,177.68,2042
AB-10105,177.648,2043
GB-14530,177.568,2044
JF-15415,177.568,2044
AG-10900,177.55,2045
SO-20335,177.536,2046
KE-16420,177.536,2046
GM-14680,177.48,2047
RB-19465,177.48,2047
RM-19375,177.48,2047
RB-19465,177.48,2047
OT-18730,177.45,2048
KL-16645,177.225,2049
DW-13195,177.225,2049
LA-16780,177.2,2050
SC-20695,177.2,2050
CP-12340,177,2051
TC-21295,177,2051
FM-14290,176.8,2052
CJ-12010,176.784,2053
SC-20020,176.772,2054
CV-12295,176.04,2055
CK-12205,175.92,2056
JB-15400,175.872,2057
CR-12820,175.44,2058
CA-12775,175.23,2059
DK-12895,174.95,2060
HE-14800,174.95,2060
JM-16195,174.95,2060
TB-21400,174.42,2061
JB-16000,174.3,2062
AF-10870,174.286,2063
RA-19945,174.0585,2064
AP-10720,173.94,2065
BM-11575,173.94,2065
RO-19780,173.94,2065
SW-20275,173.8,2066
BF-11170,173.656,2067
LS-17245,173.488,2068
JM-15265,173.488,2068
AG-10495,173.488,2068
AG-10900,173.24,2069
AG-10495,173.208,2070
PP-18955,172.764,2071
GA-14515,172.764,2071
PB-18805,172.752,2072
NB-18655,172.736,2073
DB-13120,172.704,2074
JE-15745,172.5,2075
JL-15835,172.186,2076
JS-15880,172.11,2077
JE-15475,171.96,2078
EP-13915,171.96,2078
JE-16165,171.55,2079
AS-10045,171.288,2080
VS-21820,171.288,2080
AH-10210,171.2,2081
SN-20560,171.04,2082
MA-17560,170.98,2083
KM-16720,170.97,2084
DL-12865,170.88,2085
BD-11605,170.786,2086
NP-18325,170.352,2087
KE-16420,170.352,2087
SJ-20215,170.352,2087
EJ-13720,170.352,2087
MC-17605,170.24,2088
SP-20620,170.136,2089
AG-10900,170.072,2090
AA-10645,170.058,2091
KF-16285,169.99,2092
CD-12280,169.68,2093
SR-20740,169.45,2094
SE-20110,169.45,2094
TP-21565,169.064,2095
TP-21565,168.624,2096
DG-13300,168.464,2097
CS-12505,168.1,2098
KB-16240,168.1,2098
CV-12805,167.976,2099
PG-18820,167.97,2100
AC-10615,167.97,2100
BS-11590,167.968,2101
RD-19585,167.968,2101
PP-18955,167.96,2102
KA-16525,167.96,2102
XP-21865,167.952,2103
BF-11170,167.944,2104
CS-11845,167.94,2105
DL-12925,167.94,2105
AB-10060,167.94,2105
MC-17275,167.888,2106
HA-14920,167.86,2107
JG-15310,167.84,2108
JL-15850,167.76,2109
MA-17560,167.535,2110
GT-14635,167.44,2111
VB-21745,167.292,2112
AG-10330,167.28,2113
BN-11470,166.84,2114
DW-13480,166.72,2115
AT-10735,166.72,2115
HA-14905,166.5,2116
CD-12280,166.5,2116
GH-14410,166.45,2117
DB-13210,166.44,2118
RR-19525,166.44,2118
TC-21295,166.44,2118
BH-11710,166.44,2118
JM-15865,166.44,2118
DB-13360,166.44,2118
AB-10165,166.24,2119
MW-18220,166.24,2119
LW-16990,166.16,2120
RF-19345,165.98,2121
AH-10075,165.6,2122
AS-10225,165.6,2122
CA-12310,165.6,2122
BD-11320,165.6,2122
JD-15895,165.28,2123
PG-18820,165.048,2124
MH-18115,164.99,2125
AS-10225,164.88,2126
CC-12475,164.88,2126
EH-14005,164.88,2126
JK-15205,164.85,2127
TB-21400,164.792,2128
CD-12280,164.688,2129
BD-11635,164.646,2130
DR-12880,164.388,2131
DN-13690,164.22,2132
AD-10180,163.96,2133
AD-10180,163.96,2133
AB-10165,163.96,2133
AH-10120,163.96,2133
HJ-14875,163.88,2134
GB-14530,163.88,2134
AR-10825,163.764,2135
CC-12685,163.44,2136
SG-20470,163.136,2137
SG-20470,162.89,2138
MC-17590,162.64,2139
JW-15955,162.6,2140
RB-19465,161.96,2141
RB-19360,161.94,2142
RC-19825,161.94,2142
DV-13465,161.94,2142
SF-20965,161.82,2143
ND-18460,161.61,2144
VD-21670,161.568,2145
RC-19825,161.568,2145
ML-17410,161.568,2145
FC-14245,161.568,2145
JA-15970,161.568,2145
PO-18850,161.376,2146
AO-10810,161.28,2147
DL-13495,160.98,2148
BS-11755,160.96,2149
PO-19195,160.93,2150
TH-21100,160.776,2151
TG-21640,160.72,2152
AB-10060,160.32,2153
EN-13780,160.32,2153
BB-11545,160,2154
RA-19885,159.99,2155
LC-16930,159.984,2156
KD-16345,159.984,2156
SC-20800,159.984,2156
ON-18715,159.984,2156
SP-20920,159.984,2156
SH-19975,159.98,2157
DS-13180,159.98,2157
BT-11530,159.98,2157
EM-13810,159.98,2157
KE-16420,159.98,2157
EM-14065,159.98,2157
KB-16585,159.968,2158
AZ-10750,159.968,2158
MC-17605,159.96,2159
JK-15370,159.96,2159
CK-12325,159.92,2160
FA-14230,159.84,2161
HR-14770,159.8,2162
KL-16555,159.8,2162
KL-16555,159.768,2163
LH-16900,159.75,2164
EM-13825,159.56,2165
RD-19810,159.56,2165
LC-16870,159.04,2166
HK-14890,158.99,2167
SV-20935,158.928,2168
DH-13675,158.928,2168
FC-14245,158.376,2169
NC-18625,158.376,2169
FH-14350,158.376,2169
TB-21595,158.376,2169
PR-18880,158.376,2169
GM-14455,158.368,2170
JR-16210,158.28,2171
LH-17155,158.13,2172
AI-10855,158.13,2172
TW-21025,157.92,2173
LH-16900,157.9,2174
GG-14650,157.794,2175
RF-19735,157.74,2176
GT-14710,156.792,2177
MG-17890,156.792,2177
HE-14800,156.512,2178
DB-13660,156.512,2178
TP-21415,156.3728,2179
ND-18370,155.976,2180
ME-17725,155.94,2181
GH-14410,155.88,2182
LS-17200,155.88,2182
PC-18745,155.82,2183
KM-16225,155.82,2183
VG-21790,155.456,2184
DK-12835,155.372,2185
SR-20425,155.372,2185
PK-19075,155.372,2185
SV-20365,155.37,2186
SD-20485,155.35,2187
SC-20305,155.34,2188
PF-19165,155.25,2189
MC-17845,155.12,2190
CP-12340,155.04,2191
SP-20620,154.95,2192
MA-17560,154.9,2193
JK-15205,154.9,2193
RF-19735,154.9,2193
RD-19585,154.9,2193
DK-13225,154.9,2193
SO-20335,154.9,2193
SD-20485,154.764,2194
Dp-13240,154.764,2194
MH-17290,154.764,2194
LH-17155,154.24,2195
MM-17920,153.824,2196
JF-15190,153.78,2197
BF-11170,153.728,2198
FO-14305,153.584,2199
SF-20965,153.584,2199
RA-19915,153.584,2199
TD-20995,153.568,2200
AP-10915,153.552,2201
FH-14365,153.552,2201
BT-11680,153.36,2202
WB-21850,152.991,2203
DK-12985,152.94,2204
TS-21655,152.94,2204
BD-11605,152.91,2205
SU-20665,152.8,2206
IM-15070,152.76,2207
BG-11035,152.688,2208
DL-13495,152.65,2209
CS-12355,152.24,2210
RW-19630,152,2211
LC-16885,151.96,2212
BD-11560,151.96,2212
NG-18355,151.92,2213
RB-19360,151.62,2214
NH-18610,151.2,2215
SV-20815,151.2,2215
EH-13990,151.192,2216
ES-14080,151.188,2217
NZ-18565,151.056,2218
MG-17890,150.98,2219
CK-12205,150.8,2220
BT-11680,150.66,2221
DC-13285,150.408,2222
JE-15715,150.384,2223
JE-16165,149.97,2224
AA-10375,149.97,2224
NP-18325,149.97,2224
ME-17320,149.97,2224
PP-18955,149.97,2224
AG-10270,149.95,2225
KM-16225,149.95,2225
RM-19675,149.95,2225
JE-15475,149.95,2225
EH-13990,149.95,2225
NH-18610,149.95,2225
DP-13105,149.95,2225
BG-11035,149.9,2226
BW-11110,149.73,2227
GT-14635,149.544,2228
RW-19630,149.352,2229
KM-16720,149.352,2229
TT-21070,149.232,2230
JA-15970,148.704,2231
FM-14380,148.48,2232
JK-15205,148.48,2232
KD-16270,148.48,2232
RL-19615,148.48,2232
JF-15355,148.32,2233
PP-18955,148.288,2234
DB-12910,148.257,2235
RW-19540,148.02,2236
LB-16795,147.92,2237
MH-17290,147.92,2237
MM-17260,147.568,2238
AC-10615,147.184,2239
JM-15250,147.184,2239
MG-17875,147.184,2239
DS-13030,147.184,2239
LC-16930,147.168,2240
PO-19180,146.952,2241
CV-12295,146.86,2242
RD-19810,146.82,2243
CB-12415,146.82,2243
ON-18715,146.82,2243
TB-21055,146.82,2243
RH-19510,146.82,2243
FM-14215,146.76,2244
KM-16720,146.73,2245
IM-15070,146.73,2245
TW-21025,146.73,2245
LO-17170,146.73,2245
RP-19270,146.73,2245
RP-19390,146.688,2246
KD-16615,146.688,2246
KH-16690,146.544,2247
JL-15835,146.45,2248
GG-14650,146.352,2249
MC-18130,146.352,2249
RA-19945,146.352,2249
ZC-21910,146.176,2250
AH-10690,146.136,2251
PJ-19015,146.04,2252
PW-19240,145.98,2253
LC-16870,145.98,2253
SZ-20035,145.9,2254
MB-17305,145.9,2254
IG-15085,145.85,2255
BC-11125,145.764,2256
GM-14440,145.764,2256
MM-18055,145.764,2256
SV-20365,145.74,2257
KT-16465,145.568,2258
JS-15880,145.544,2259
RP-19390,144.96,2260
ND-18460,144.95,2261
TT-21220,144.784,2262
SJ-20500,144.6,2263
MF-18250,144.12,2264
LA-16780,144.12,2264
NG-18355,144.12,2264
CK-12205,143.982,2265
BM-11140,143.976,2266
CS-12355,143.976,2266
SA-20830,143.96,2267
HK-14890,143.96,2267
KH-16630,143.952,2268
NB-18580,143.952,2268
CA-12265,143.928,2269
LH-16900,143.856,2270
AT-10735,143.856,2270
BM-11650,143.73,2271
AC-10660,143.728,2272
SH-19975,143.7,2273
NP-18325,143.7,2273
JK-16120,143.7,2273
XP-21865,143.7,2273
AP-10915,143.64,2274
AR-10405,143.432,2275
MG-17695,143.128,2276
JC-16105,142.86,2277
TP-21130,142.8,2278
AS-10240,142.776,2279
TS-21205,142.776,2279
DO-13435,142.488,2280
JC-15775,142.4,2281
JL-15835,142.36,2282
NB-18655,142.182,2283
EH-14125,142.04,2284
MC-17275,141.96,2285
NW-18400,141.96,2285
SO-20335,141.96,2285
SR-20425,141.96,2285
CA-11965,141.96,2285
HE-14800,141.9,2286
TB-21520,141.76,2287
AJ-10780,141.76,2287
JM-15250,141.42,2288
RK-19300,141.4,2289
TS-21370,141.4,2289
SP-20620,141.372,2290
BP-11185,141.372,2290
TC-21295,140.97,2291
KH-16330,140.81,2292
CK-12760,140.75,2293
MP-17470,140.75,2293
HP-14815,140.736,2294
BF-11215,140.736,2294
CC-12610,140.736,2294
KD-16615,140.67,2295
TG-21640,140.376,2296
CA-12055,139.96,2297
VP-21760,139.96,2297
BS-11380,139.96,2297
RP-19855,139.95,2298
WB-21850,139.944,2299
SG-20470,139.93,2300
HA-14920,139.92,2301
CC-12220,139.92,2301
KC-16675,139.86,2302
RF-19345,139.86,2302
MC-18100,139.8,2303
HM-14980,139.58,2304
ST-20530,139.44,2305
SC-20440,139.424,2306
JL-15835,139.04,2307
JC-15775,138.588,2308
QJ-19255,138.56,2309
PO-19180,138,2310
TG-21310,137.94,2311
EJ-14155,137.94,2311
JB-15400,137.62,2312
RF-19735,137.62,2312
MH-17785,137.54,2313
GW-14605,137.352,2314
MG-17890,137.25,2315
SC-20260,137.24,2316
BN-11515,137.24,2316
CS-12460,136.99,2317
MM-17260,136.96,2318
RW-19540,136.92,2319
EN-13780,136.784,2320
SS-20875,136.53,2321
BF-11020,136.464,2322
MO-17800,136.26,2323
PJ-19015,135.99,2324
SP-20650,135.99,2324
PG-18895,135.984,2325
EH-14185,135.98,2326
PF-19225,135.95,2327
MS-17770,135.9,2328
NM-18445,135.882,2329
EA-14035,135.8,2330
DL-12925,135.72,2331
LC-17140,135.516,2332
TG-21640,135.3,2333
MN-17935,135.3,2333
SS-20515,135.09,2334
KM-16225,134.99,2335
RP-19855,134.97,2336
CC-12670,134.85,2337
DS-13180,134.8,2338
RP-19270,134.48,2339
DS-13180,134.376,2340
CR-12730,134.288,2341
CA-12055,134.272,2342
KM-16720,134.01,2343
LC-16885,133.98,2344
WB-21850,133.472,2345
MC-17845,133.38,2346
PO-18865,133.2,2347
SA-20830,133.12,2348
DB-13120,132.79,2349
RE-19450,132.696,2350
JD-16015,132.6,2351
SC-20305,132.52,2352
CD-12280,132.52,2352
SM-20905,132.52,2352
KB-16240,132.224,2353
NP-18700,132.16,2354
JH-15985,131.98,2355
CC-12100,131.98,2355
NC-18340,131.94,2356
AS-10240,131.904,2357
KH-16690,131.904,2357
LA-16780,131.88,2358
KD-16615,131.88,2358
CL-12565,131.6,2359
CG-12520,131.376,2360
AG-10675,131.136,2361
SP-20860,131.104,2362
SV-20365,130.98,2363
WB-21850,130.71,2364
RC-19960,130.464,2365
BP-11290,130.112,2366
CP-12085,129.98,2367
VM-21835,129.98,2367
DW-13585,129.93,2368
JH-15910,129.93,2368
MR-17545,129.92,2369
PR-18880,129.92,2369
AI-10855,129.92,2369
AA-10645,129.92,2369
NB-18580,129.92,2369
CK-12205,129.888,2370
SC-20095,129.568,2371
DB-13210,129.568,2371
AS-10630,129.568,2371
SC-20380,129.552,2372
TB-21175,129.552,2372
DB-13120,129.45,2373
MB-17305,129.39,2374
MM-17920,129.3,2375
NC-18340,129.3,2375
JS-15685,129.3,2375
LF-17185,128.9,2376
BE-11455,128.85,2377
EN-13780,128.85,2377
KN-16390,128.85,2377
TH-21550,128.82,2378
MG-18145,128.744,2379
DK-12895,128.744,2379
RD-19480,128.4,2380
SZ-20035,128.34,2381
CD-12280,128.124,2382
DJ-13510,128.058,2383
ZC-21910,128.058,2383
TP-21415,127.984,2384
SH-20395,127.984,2384
DP-13000,127.984,2384
NM-18445,127.96,2385
JD-16060,127.96,2385
RD-19900,127.95,2386
GB-14530,127.95,2386
LW-17125,127.95,2386
PS-18760,127.936,2387
AC-10420,127.92,2388
JG-15160,127.904,2389
TH-21115,127.88,2390
AB-10060,127.88,2390
EB-13870,127.869,2391
JP-15460,127.785,2392
DM-13345,127.764,2393
TG-21310,127.764,2393
NW-18400,127.764,2393
CK-12205,127.554,2394
RD-19930,127.386,2395
ML-17410,127.372,2396
MP-17470,127.302,2397
DL-13315,127.104,2398
QJ-19255,126.624,2399
JM-16195,126.56,2400
LS-17245,126.3,2401
PW-19030,126.3,2401
SC-20770,126.08,2402
EM-14140,125.99,2403
CA-12775,125.99,2403
SC-20770,125.976,2404
JM-16195,125.944,2405
SV-20815,125.93,2406
PO-18865,125.88,2407
AP-10720,125.76,2408
JS-16030,125.7,2409
BF-11170,125.36,2410
MD-17860,125.13,2411
KM-16225,124.95,2412
LA-16780,124.792,2413
JK-16120,124.792,2413
BO-11425,124.75,2414
JS-15940,124.608,2415
BS-11800,124.46,2416
YC-21895,124.41,2417
GM-14500,124.404,2418
SE-20110,124.36,2419
DR-12940,124.36,2419
AT-10735,124.36,2419
SH-19975,124.25,2420
TB-21520,124.2,2421
DL-13315,124.2,2421
LA-16780,124.11,2422
NP-18700,124.032,2423
BD-11725,123.96,2424
DL-12925,123.96,2424
AP-10915,123.92,2425
AP-10915,123.92,2425
JM-16195,123.92,2425
MA-17560,123.92,2425
ES-14080,123.92,2425
DN-13690,123.92,2425
FM-14215,123.92,2425
AG-10495,123.858,2426
HM-14860,123.256,2427
LH-16900,123.144,2428
CL-12565,123.136,2429
PK-19075,123.088,2430
KH-16690,122.97,2431
PP-18955,122.97,2431
DV-13465,122.97,2431
TB-21055,122.97,2431
RS-19765,122.97,2431
AJ-10960,122.94,2432
DW-13195,122.92,2433
CB-12535,122.91,2434
SK-19990,122.71,2435
WB-21850,122.688,2436
PS-19045,122.48,2437
CC-12370,122.382,2438
BE-11455,122.382,2438
AR-10405,122.352,2439
SM-20320,122.352,2439
TN-21040,122.352,2439
DB-13210,122.352,2439
ME-17725,122.328,2440
KH-16330,122.328,2440
PO-18850,122.136,2441
FM-14380,122.12,2442
IM-15070,122.12,2442
MB-18085,122.12,2442
BP-11155,121.96,2443
SK-19990,121.94,2444
TB-21520,121.792,2445
EB-13870,121.792,2445
CR-12625,121.78,2446
MS-17365,121.68,2447
CD-12790,121.6,2448
GA-14725,121.6,2448
AZ-10750,121.536,2449
IL-15100,121.3,2450
SF-20200,121.104,2451
EH-14125,121.104,2451
FM-14380,121.104,2451
NR-18550,120.98,2452
TS-21205,120.96,2453
CC-12610,120.784,2454
EH-14125,120.784,2454
TB-21595,120.768,2455
EH-13990,120.712,2456
BS-11755,120.666,2457
MG-17890,120.666,2457
SF-20200,120.576,2458
JB-15400,120.33,2459
NP-18325,120.15,2460
TB-21625,120,2461
JH-15430,120,2461
VM-21835,120,2461
BP-11155,119.98,2462
RA-19915,119.98,2462
DM-13345,119.976,2463
DB-13210,119.976,2463
TB-21520,119.976,2463
DP-13165,119.96,2464
DW-13540,119.96,2464
GM-14440,119.96,2464
RB-19360,119.96,2464
JJ-15760,119.96,2464
WB-21850,119.96,2464
KH-16690,119.96,2464
CM-12190,119.94,2465
LC-16885,119.94,2465
CK-12595,119.94,2465
RW-19540,119.904,2466
SW-20455,119.9,2467
EM-14140,119.85,2468
RA-19915,119.833,2469
DS-13030,119.833,2469
FM-14380,119.8,2470
DC-13285,119.8,2470
KN-16390,119.8,2470
DB-13405,119.7,2471
SC-20095,119.616,2472
VG-21790,119.616,2472
MP-17470,119.56,2473
CK-12205,119.448,2474
DR-12940,119.1,2475
JF-15190,119.04,2476
MH-17785,119.04,2476
KB-16405,119.04,2476
